28,feature_vocab_ngram,act like
111,feature_vocab_ngram,arent
112,feature_vocab_ngram,argu
123,feature_vocab_ngram,asia n
139,feature_vocab_ngram,attribut
145,feature_vocab_ngram,awar
146,feature_vocab_ngram,award
158,feature_vocab_ngram,badass
164,feature_vocab_ngram,baph
195,feature_vocab_ngram,believ
197,feature_vocab_ngram,best thing
198,feature_vocab_ngram,bet
204,feature_vocab_ngram,bigot
214,feature_vocab_ngram,blame one becaus
223,feature_vocab_ngram,blog remind
233,feature_vocab_ngram,board
246,feature_vocab_ngram,bright
255,feature_vocab_ngram,btw
264,feature_vocab_ngram,burn
290,feature_vocab_ngram,cant even
291,feature_vocab_ngram,cant take
312,feature_vocab_ngram,challeng
352,feature_vocab_ngram,collus
362,feature_vocab_ngram,compani
382,feature_vocab_ngram,construct
383,feature_vocab_ngram,consum
386,feature_vocab_ngram,contest
388,feature_vocab_ngram,continu
389,feature_vocab_ngram,contribut
457,feature_vocab_ngram,deal
481,feature_vocab_ngram,detect
506,feature_vocab_ngram,discuss
514,feature_vocab_ngram,doe pay
517,feature_vocab_ngram,doesnt hire indian
533,feature_vocab_ngram,dont hurt
590,feature_vocab_ngram,eh
605,feature_vocab_ngram,enjoy
606,feature_vocab_ngram,enough
660,feature_vocab_ngram,fair
668,feature_vocab_ngram,fan
686,feature_vocab_ngram,feel
687,feature_vocab_ngram,feel free
692,feature_vocab_ngram,femal
764,feature_vocab_ngram,fresh
768,feature_vocab_ngram,front
774,feature_vocab_ngram,fun
783,feature_vocab_ngram,gamer gate
790,feature_vocab_ngram,garrison
791,feature_vocab_ngram,gate
792,feature_vocab_ngram,gater
801,feature_vocab_ngram,german
802,feature_vocab_ngram,german professor
803,feature_vocab_ngram,german professor give
804,feature_vocab_ngram,get
806,feature_vocab_ngram,get thi
807,feature_vocab_ngram,gg
850,feature_vocab_ngram,grammar
905,feature_vocab_ngram,hey
906,feature_vocab_ngram,hey guy
917,feature_vocab_ngram,hire indian men
933,feature_vocab_ngram,ht
976,feature_vocab_ngram,immedi
977,feature_vocab_ngram,impact
978,feature_vocab_ngram,impli
979,feature_vocab_ngram,import
980,feature_vocab_ngram,impress
983,feature_vocab_ngram,incorrect
988,feature_vocab_ngram,indian men bcz
1019,feature_vocab_ngram,intimid
1020,feature_vocab_ngram,invad
1038,feature_vocab_ngram,ive done
1043,feature_vocab_ngram,ive onli
1062,feature_vocab_ngram,journal
1093,feature_vocab_ngram,kindl
1126,feature_vocab_ngram,lead
1139,feature_vocab_ngram,leo
1178,feature_vocab_ngram,log
1196,feature_vocab_ngram,lt
1210,feature_vocab_ngram,main e coon
1226,feature_vocab_ngram,man woman wage
1234,feature_vocab_ngram,market
1235,feature_vocab_ngram,markov
1244,feature_vocab_ngram,mean
1245,feature_vocab_ngram,mean term
1246,feature_vocab_ngram,mean term feminazi
1247,feature_vocab_ngram,meant
1258,feature_vocab_ngram,men bcz indiass
1276,feature_vocab_ngram,million
1277,feature_vocab_ngram,mind
1283,feature_vocab_ngram,misogynist
1295,feature_vocab_ngram,moder
1308,feature_vocab_ngram,movement
1343,feature_vocab_ngram,nerd
1345,feature_vocab_ngram,never heard
1389,feature_vocab_ngram,oh gosh
1390,feature_vocab_ngram,oh see
1465,feature_vocab_ngram,period
1483,feature_vocab_ngram,plate
1484,feature_vocab_ngram,platform
1507,feature_vocab_ngram,post
1533,feature_vocab_ngram,privaci
1534,feature_vocab_ngram,privat
1535,feature_vocab_ngram,privileg
1573,feature_vocab_ngram,put
1578,feature_vocab_ngram,question
1585,feature_vocab_ngram,r mk
1596,feature_vocab_ngram,rage
1608,feature_vocab_ngram,rapid
1674,feature_vocab_ngram,restaur round
1695,feature_vocab_ngram,rosi
1703,feature_vocab_ngram,rule
1715,feature_vocab_ngram,salt
1720,feature_vocab_ngram,sass
1744,feature_vocab_ngram,season mk r
1761,feature_vocab_ngram,sens
1799,feature_vocab_ngram,shoot
1804,feature_vocab_ngram,shoutout
1817,feature_vocab_ngram,silenc women
1830,feature_vocab_ngram,skill
1837,feature_vocab_ngram,slut sexretari
1847,feature_vocab_ngram,social media
1861,feature_vocab_ngram,sorri
1936,feature_vocab_ngram,sure im
1965,feature_vocab_ngram,team
1968,feature_vocab_ngram,tech compani
1969,feature_vocab_ngram,technic
2067,feature_vocab_ngram,total
2122,feature_vocab_ngram,unix
2156,feature_vocab_ngram,video game
2162,feature_vocab_ngram,visit
2212,feature_vocab_ngram,websit
2222,feature_vocab_ngram,went
2250,feature_vocab_ngram,without comment
2283,feature_vocab_ngram,wouldv
2284,feature_vocab_ngram,wow
2295,feature_vocab_ngram,yall
2423,feature_vocab_ngram_pos,CC WDT
2434,feature_vocab_ngram_pos,CD JJR
2435,feature_vocab_ngram_pos,CD MD
2515,feature_vocab_ngram_pos,DT NNS
2629,feature_vocab_ngram_pos,IN DT VBZ
2711,feature_vocab_ngram_pos,IN PRP PRP
2811,feature_vocab_ngram_pos,JJ JJ RB
