92,feature_vocab_2skip_bigram,"('a', 'in')"
106,feature_vocab_2skip_bigram,"('a', 'languag')"
159,feature_vocab_2skip_bigram,"('a', 'rapist')"
163,feature_vocab_2skip_bigram,"('a', 'report')"
164,feature_vocab_2skip_bigram,"('a', 'right')"
171,feature_vocab_2skip_bigram,"('a', 'show')"
188,feature_vocab_2skip_bigram,"('a', 'there')"
208,feature_vocab_2skip_bigram,"('a', 'we')"
239,feature_vocab_2skip_bigram,"('about', 'dont')"
279,feature_vocab_2skip_bigram,"('abus', 'is')"
317,feature_vocab_2skip_bigram,"('all', 'dont')"
345,feature_vocab_2skip_bigram,"('all', 'peopl')"
379,feature_vocab_2skip_bigram,"('am', 'have')"
393,feature_vocab_2skip_bigram,"('am', 'you')"
474,feature_vocab_2skip_bigram,"('and', 'my')"
544,feature_vocab_2skip_bigram,"('anoth', 'restaur')"
553,feature_vocab_2skip_bigram,"('anyon', 'that')"
554,feature_vocab_2skip_bigram,"('anyon', 'the')"
555,feature_vocab_2skip_bigram,"('anyon', 'to')"
556,feature_vocab_2skip_bigram,"('anyth', 'that')"
584,feature_vocab_2skip_bigram,"('are', 'in')"
632,feature_vocab_2skip_bigram,"('as', 'a')"
687,feature_vocab_2skip_bigram,"('at', 'pax')"
708,feature_vocab_2skip_bigram,"('away', 'the')"
717,feature_vocab_2skip_bigram,"('bad', 'it')"
759,feature_vocab_2skip_bigram,"('be', 'he')"
794,feature_vocab_2skip_bigram,"('be', 'up')"
800,feature_vocab_2skip_bigram,"('be', 'with')"
813,feature_vocab_2skip_bigram,"('becaus', 'im')"
817,feature_vocab_2skip_bigram,"('becaus', 'men')"
871,feature_vocab_2skip_bigram,"('block', 'is')"
873,feature_vocab_2skip_bigram,"('block', 'list')"
917,feature_vocab_2skip_bigram,"('but', 'isnt')"
949,feature_vocab_2skip_bigram,"('but', 'to')"
963,feature_vocab_2skip_bigram,"('by', 'ara')"
985,feature_vocab_2skip_bigram,"('call', 'her')"
1098,feature_vocab_2skip_bigram,"('coon', 'a')"
1206,feature_vocab_2skip_bigram,"('do', 'to')"
1208,feature_vocab_2skip_bigram,"('do', 'what')"
1209,feature_vocab_2skip_bigram,"('do', 'when')"
1219,feature_vocab_2skip_bigram,"('doe', 'that')"
1349,feature_vocab_2skip_bigram,"('ever', 'a')"
1350,feature_vocab_2skip_bigram,"('ever', 'the')"
1351,feature_vocab_2skip_bigram,"('everi', 'day')"
1403,feature_vocab_2skip_bigram,"('feminazi', 'by')"
1685,feature_vocab_2skip_bigram,"('get', 'thi')"
1696,feature_vocab_2skip_bigram,"('gg', 'tweet')"
1699,feature_vocab_2skip_bigram,"('girl', 'i')"
1700,feature_vocab_2skip_bigram,"('girl', 'in')"
1722,feature_vocab_2skip_bigram,"('go', 'get')"
1723,feature_vocab_2skip_bigram,"('go', 'have')"
1919,feature_vocab_2skip_bigram,"('he', 'one')"
1957,feature_vocab_2skip_bigram,"('hi', 'follow')"
2113,feature_vocab_2skip_bigram,"('i', 'it')"
2189,feature_vocab_2skip_bigram,"('i', 'stupid')"
2396,feature_vocab_2skip_bigram,"('in', 'can')"
2451,feature_vocab_2skip_bigram,"('in', 'short')"
2533,feature_vocab_2skip_bigram,"('is', 'for')"
2544,feature_vocab_2skip_bigram,"('is', 'harass')"
2559,feature_vocab_2skip_bigram,"('is', 'is')"
2571,feature_vocab_2skip_bigram,"('is', 'me')"
2607,feature_vocab_2skip_bigram,"('is', 'scari')"
2612,feature_vocab_2skip_bigram,"('is', 'so')"
2724,feature_vocab_2skip_bigram,"('it', 'mani')"
2826,feature_vocab_2skip_bigram,"('ive', 'to')"
2839,feature_vocab_2skip_bigram,"('just', 'ask')"
2842,feature_vocab_2skip_bigram,"('just', 'becaus')"
2850,feature_vocab_2skip_bigram,"('just', 'from')"
2875,feature_vocab_2skip_bigram,"('just', 'see')"
2909,feature_vocab_2skip_bigram,"('know', 'be')"
3029,feature_vocab_2skip_bigram,"('look', 'thi')"
3077,feature_vocab_2skip_bigram,"('make', 'better')"
3112,feature_vocab_2skip_bigram,"('mayb', 'i')"
3113,feature_vocab_2skip_bigram,"('mayb', 'should')"
3210,feature_vocab_2skip_bigram,"('might', 'have')"
3338,feature_vocab_2skip_bigram,"('my', 'twitter')"
3362,feature_vocab_2skip_bigram,"('need', 'for')"
3433,feature_vocab_2skip_bigram,"('not', 'about')"
