52,feature_vocab_ngram,beaner
62,feature_vocab_ngram,bird
66,feature_vocab_ngram,bitch
67,feature_vocab_ngram,bitches
83,feature_vocab_ngram,brownies
104,feature_vocab_ngram,charlie
165,feature_vocab_ngram,dyke
187,feature_vocab_ngram,fag
188,feature_vocab_ngram,faggot
189,feature_vocab_ngram,faggots
223,feature_vocab_ngram,fuckin
229,feature_vocab_ngram,fuzzy
233,feature_vocab_ngram,gay
281,feature_vocab_ngram,hoe
282,feature_vocab_ngram,hoes
313,feature_vocab_ngram,kill
375,feature_vocab_ngram,mexican
412,feature_vocab_ngram,niggah
416,feature_vocab_ngram,nigger
417,feature_vocab_ngram,niggers
443,feature_vocab_ngram,person
466,feature_vocab_ngram,pussy
469,feature_vocab_ngram,queer
472,feature_vocab_ngram,racist
520,feature_vocab_ngram,shoot
524,feature_vocab_ngram,shut
555,feature_vocab_ngram,stfu
560,feature_vocab_ngram,stupid
606,feature_vocab_ngram,trash
658,feature_vocab_ngram,white
685,feature_vocab_ngram,yankees
689,feature_vocab_ngram,yellow
695,feature_vocab_ngram,youre
740,feature_vocab_2skip_bigram,"('a', 'lame')"
753,feature_vocab_2skip_bigram,"('a', 'nigger')"
894,feature_vocab_2skip_bigram,"('ask', 'bitch')"
1093,feature_vocab_2skip_bigram,"('but', 'when')"
1229,feature_vocab_2skip_bigram,"('get', 'in')"
1424,feature_vocab_2skip_bigram,"('i', 'miss')"
1485,feature_vocab_2skip_bigram,"('if', 'she')"
1575,feature_vocab_2skip_bigram,"('is', 'you')"
1656,feature_vocab_2skip_bigram,"('like', 'and')"
1660,feature_vocab_2skip_bigram,"('like', 'fuck')"
1667,feature_vocab_2skip_bigram,"('like', 'like')"
2183,feature_vocab_2skip_bigram,"('the', 'white')"
2325,feature_vocab_2skip_bigram,"('trash', 'you')"
2428,feature_vocab_2skip_bigram,"('white', 'trash')"
2495,feature_vocab_2skip_bigram,"('you', 'fuck')"
2527,feature_vocab_2skip_bigram,"('you', 'retard')"
2726,feature_vocab_pos_2skip_bigram,"('pdt', 'jj')"
2783,feature_vocab_pos_2skip_bigram,"('rp', 'jj')"
3191,feature_vocab_pos_2skip_trigram,"('cc', 'dt', 'prp')"
3230,feature_vocab_pos_2skip_trigram,"('cc', 'nn', 'vbg')"
3621,feature_vocab_pos_2skip_trigram,"('in', 'nn', 'nn')"
3682,feature_vocab_pos_2skip_trigram,"('in', 'vb', 'dt')"
3745,feature_vocab_pos_2skip_trigram,"('in', 'wp', 'jj')"
3768,feature_vocab_pos_2skip_trigram,"('jj', 'cc', 'wrb')"
3794,feature_vocab_pos_2skip_trigram,"('jj', 'in', 'vbd')"
3831,feature_vocab_pos_2skip_trigram,"('jj', 'nn', 'rbr')"
3941,feature_vocab_pos_2skip_trigram,"('jj', 'vbp', 'vbn')"
3943,feature_vocab_pos_2skip_trigram,"('jj', 'vbp', 'vbz')"
3981,feature_vocab_pos_2skip_trigram,"('jjr', 'in', 'vbp')"
3982,feature_vocab_pos_2skip_trigram,"('jjr', 'jj', 'nn')"
4003,feature_vocab_pos_2skip_trigram,"('md', 'nn', 'in')"
4276,feature_vocab_pos_2skip_trigram,"('nn', 'vbd', 'wp')"
4424,feature_vocab_pos_2skip_trigram,"('prp', 'dt', 'jjr')"
4587,feature_vocab_pos_2skip_trigram,"('prp', 'vbg', 'vbd')"
5144,feature_vocab_pos_2skip_trigram,"('vb', 'vbg', 'vb')"
5168,feature_vocab_pos_2skip_trigram,"('vb', 'vbz', 'dt')"
5415,feature_vocab_pos_2skip_trigram,"('vbg', 'prp', 'vbp')"
5667,feature_vocab_pos_2skip_trigram,"('vbp', 'rb', 'vbd')"
6007,feature_vocab_pos_2skip_trigram,"('wp', 'vbz', 'to')"
6098,feature_vocab_td_other,vader compound
6114,feature_vocab_chase_hashtag,#233
6206,feature_vocab_chase_hashtag,#yankees
6290,feature_vocab_chase_hashtag,#gays
6291,feature_vocab_chase_hashtag,#hypocrite
6293,feature_vocab_chase_hashtag,#193
6421,feature_vocab_chase_hashtag,#yostknowsmost
